time,rpm,voltage
13895328,116,6.67
13896176,116,6.4
13897024,116,5.44
13897880,116,5.81
13898728,116,6.69
13899576,116,7.13
13900424,116,7.15
13901280,116,6.79
13902128,116,5.54
13902984,116,5.35
13903824,116,6.25
13904680,116,6.57
13905528,116,6.62
13906376,116,6.3
13907224,116,5.42
13908080,116,5.44
13908928,116,6.67
13909776,116,7.08
13910624,116,7.08
13911480,116,6.74
13912328,116,5.47
13913176,116,5.3
13914024,116,6.2
13914880,116,6.54
13915728,116,6.59
13916576,116,6.27
13917424,110,5.35
13918280,110,5.32
13919128,110,6.57
13919976,110,7.01
13920824,110,7.01
13921680,110,6.71
13922528,110,5.91
13923376,110,5.32
13924224,110,6.08
13925080,110,6.42
13925928,110,6.54
13926776,110,6.3
13927624,110,5.32
13928480,110,5.32
13929328,110,6.42
13930176,110,6.91
13931024,110,7.01
13931880,110,6.76
13932728,110,6.15
13933576,110,5.3
13934424,110,5.91
13935280,110,6.32
13936128,110,6.47
13936976,110,6.27
13937824,110,5.83
13938680,110,5.27
13939528,110,6.23
13940376,110,6.74
13941224,110,6.93
13942080,110,6.81
13942936,110,6.35
13943776,110,5.3
13944624,110,5.66
13945480,110,6.2
13946328,110,6.42
13947176,110,6.37
13948032,110,5.98
13948880,110,5.2
13949728,110,5.83
13950576,110,6.52
13951424,110,6.86
13952280,110,6.84
13953128,110,6.49
13953976,110,5.32
13954824,110,5.2
13955680,110,5.93
13956528,110,6.25
13957376,110,6.37
13958224,110,6.13
13959080,110,5.2
13959928,110,5.2
13960776,110,6.2
13961624,110,6.69
13962480,110,6.84
13963328,110,6.67
13964176,110,6.18
13965024,110,5.2
13965880,110,5.57
13966728,110,6.08
13967576,110,6.3
13968424,110,6.25
13969280,110,5.88
13970128,110,5.13
13970976,110,5.22
13971824,110,6.37
13972680,110,6.69
13973528,110,6.74
13974376,110,6.47
13975224,110,5.86
13976080,110,5.08
13976928,110,5.79
13977776,110,6.13
13978628,110,6.27
13979480,110,6.13
13980328,110,5.57
13981176,84,5.1
13982024,84,5.88
13982880,84,6.45
13983728,84,6.69
13984576,84,6.62
13985424,84,6.25
13986280,84,5.2
13987128,84,5.05
13987984,84,5.83
13988824,84,6.1
13989680,84,6.2
13990528,84,5.98
13991376,84,5.05
13992224,84,5.05
13993080,84,5.96
13993928,84,6.47
13994776,84,6.67
13995624,84,6.54
13996480,84,6.1
13997328,84,5.08
13998176,84,4.74
13999024,84,5.81
13999880,84,6.08
14000728,84,6.13
14001576,84,5.88
14002424,84,5
14003280,84,5
14004128,84,5.98
14004976,84,6.42
14005824,84,6.59
14006680,84,6.47
14007528,84,6.05
14008376,84,5.03
14009224,84,5.15
14010080,84,5.79
14010928,84,6.03
14011776,84,6.1
14012624,84,5.83
14013480,84,4.96
14014328,84,4.93
14015176,84,5.86
14016024,84,6.35
14016880,84,6.52
14017728,84,6.4
14018576,84,6.03
14019424,84,5
14020280,84,4.91
14021128,84,5.66
14021976,84,5.93
14022824,84,6.03
14023684,84,5.83
14024528,84,4.91
14025376,84,4.93
14026224,84,5.71
14027080,84,6.23
14027928,84,6.47
14028776,84,6.42
14029624,84,6.05
14030480,84,4.98
14031328,84,4.86
14032176,84,5.52
14033032,84,5.83
14033880,84,5.98
14034728,84,5.86
14035576,84,5.49
14036424,84,4.86
14037280,84,4.93
14038136,84,6.05
14038976,84,6.35
14039824,84,6.4
14040680,84,6.18
14041528,84,5.66
14042376,84,4.86
14043224,84,5.3
14044080,84,5.74
14044928,84,5.91
14045776,84,5.91
14046624,84,5.62
14047480,84,4.81
14048328,84,4.81
14049176,84,5.79
14050024,84,6.2
14050880,84,6.35
14051728,84,6.23
14052576,84,5.86
14053424,84,4.88
14054280,84,4.79
14055128,84,5.47
14055976,84,5.74
14056824,84,5.86
14057680,84,5.74
14058528,79,5.35
14059376,79,4.76
14060224,79,5.37
14061080,79,5.93
14061928,79,6.25
14062776,79,6.3
14063624,79,6.05
14064480,79,5.59
14065328,79,4.76
14066176,79,5.1
14067024,79,5.57
14067880,79,5.76
14068728,79,5.79
14069576,79,5.54
14070424,79,5.13
14071280,79,4.71
14072128,79,5.57
14072984,79,5.98
14073824,79,6.18
14074680,79,6.18
14075528,79,5.86
14076376,79,5.37
14077224,79,4.66
14078080,79,5.2
14078928,79,5.57
14079776,79,5.74
14080624,79,5.71
14081480,79,5.42
14082328,79,4.69
14083176,79,4.66
14084024,79,5.54
14084880,79,5.98
14085728,79,6.15
14086576,79,6.08
14087424,79,5.76
14088280,79,4.88
14089128,79,4.66
14089976,79,5.18
14090824,79,5.52
14091680,79,5.66
14092528,79,5.64
14093376,79,5.37
14094224,79,4.66
14095080,79,4.61
14095928,79,5.49
14096776,79,5.93
14097624,79,6.08
14098472,79,6.01
14099328,79,5.71
14100176,79,4.74
14101024,79,4.57
14101872,79,5.1
14102728,79,5.44
14103576,79,5.62
14104424,79,5.59
14105272,79,5.32
14106128,79,4.57
14106976,79,4.59
14107824,79,5.4
14108676,79,5.81
14109528,79,5.98
14110376,79,5.98
14111224,79,5.74
14112072,79,5.25
14112928,79,4.54
14113776,79,4.98
14114624,79,5.35
14115472,79,5.54
14116328,79,5.57
14117176,79,5.37
14118032,79,4.52
14118872,79,4.52
14119728,79,5.15
14120576,79,5.66
14121424,79,5.93
14122272,79,5.93
14123136,79,5.76
14123976,79,5.37
14124824,79,4.57
14125672,79,4.47
14126528,79,5.18
14127376,79,5.4
14128224,79,5.52
14129072,79,5.4
14129928,79,5.08
14130776,79,4.49
14131624,79,4.76
14132480,79,5.4
14133328,79,5.76
14134176,79,5.91
14135024,79,5.81
14135880,79,5.52
14136728,79,4.57
14137576,79,4.44
14138424,79,4.91
14139272,79,5.25
14140128,79,5.42
14140976,79,5.42
14141824,79,5.2
14142672,79,4.86
14143528,79,4.44
14144376,71,11.3
14145224,71,5.54
14146072,71,5.76
14146928,71,5.81
14147776,71,5.64
14148624,71,5.25
14149472,71,4.42
14150328,71,4.35
14151176,71,5.08
14152024,71,5.3
14152872,71,5.4
14153732,71,5.3
14154576,71,5.03
14155424,71,4.35
14156272,71,4.35
14157128,71,5.2
14157976,71,5.57
14158824,71,5.76
14159672,71,5.71
14160528,71,5.49
14161376,71,5.1
14162224,71,4.37
14163080,71,4.32
14163928,71,5.03
14164776,71,5.22
14165624,71,5.32
14166472,71,5.22
14167328,71,4.93
14168184,71,4.32
14169024,71,4.35
14169872,71,5.15
14170728,71,5.52
14171576,71,5.69
14172424,71,5.66
14173272,71,5.44
14174128,71,5.05
14174976,71,4.32
14175824,71,4.37
14176680,71,4.96
14177528,71,5.18
14178376,71,5.25
14179224,71,5.18
14180080,71,4.91
14180928,71,4.27
14181776,71,4.3
14182624,71,5.08
14183480,71,5.42
14184328,71,5.59
14185176,71,5.59
14186024,71,5.42
14186872,71,5.08
14187728,71,4.3
14188576,71,3.91
14189424,71,4.83
14190272,71,5.1
14191128,71,5.18
14191976,71,5.15
14192824,71,4.93
14193680,71,4.25
14194528,71,4.2
14195376,71,4.86
14196224,71,5.27
14197080,71,5.49
14197928,71,5.54
14198776,71,5.4
14199624,71,5.13
14200480,71,4.3
14201328,71,4.2
14202176,71,4.66
14203032,71,4.96
14203872,71,5.08
14204728,71,5.13
14205576,71,4.98
14206424,71,4.69
14207272,71,4.15
14208136,71,4.52
14208976,71,5.03
14209824,71,5.35
14210672,71,5.49
14211528,71,5.44
14212376,71,5.25
14213224,71,4.88
14214072,71,4.17
14214928,71,4.05
14215776,71,4.71
14216624,71,4.96
14217472,71,5.08
14218328,71,5.03
14219176,71,4.81
14220024,71,4.49
14220872,71,4.13
14221728,71,4.3
14222576,71,5.08
14223424,71,5.32
14224272,71,5.4
14225128,71,5.35
14225976,71,5.1
14226824,71,4.74
14227672,71,4.08
14228528,71,4.39
14229376,71,4.74
14230224,71,4.91
14231072,71,5
14231928,71,4.96
14232776,71,4.71
14233624,71,4.08
14234472,71,4.03
14235328,71,4.64
14236176,71,5.03
14237024,71,5.27
14237872,71,5.32
14238728,71,5.25
14239576,71,5
14240424,71,4.64
14241272,71,4.05
14242128,71,4.03
14242976,71,4.64
14243824,71,4.83
14244672,61,4.93
14245528,61,4.88
14246376,61,4.66
14247224,61,4
14248080,61,4
14248928,61,4.54
14249776,61,4.93
14250624,61,5.18
14251480,61,5.3
14252328,61,5.2
14253184,61,5
14254024,61,4.66
14254872,61,4
14255728,61,3.83
14256576,61,4.54
14257424,61,4.74
14258272,61,4.86
14259128,61,4.83
14259976,61,4.66
14260824,61,4.39
14261680,61,3.96
14262528,61,3.98
14263376,61,4.76
14264224,61,5.03
14265072,61,5.18
14265928,61,5.18
14266776,61,5.05
14267624,61,4.76
14268472,61,3.98
14269328,61,3.93
14270176,61,4.35
14271024,61,4.61
14271872,61,4.76
14272728,61,4.81
14273576,61,4.71
14274424,61,4.49
14275272,61,3.91
14276128,61,3.88
14276976,61,4.49
14277824,61,4.83
14278672,61,5.05
14279528,61,5.13
14280376,61,5.05
14281224,61,4.86
14282072,61,4.54
14282928,61,3.91
14283780,61,3.86
14284624,61,4.39
14285472,61,4.59
14286328,61,4.71
14287176,61,4.71
14288024,61,4.59
14288872,61,4.35
14289728,61,3.83
14290576,61,3.86
14291424,61,4.49
14292272,61,4.81
14293136,61,5.03
14293976,61,5.05
14294824,61,4.98
14295672,61,4.76
14296528,61,4.42
14297376,61,3.83
14298232,61,3.66
14299080,61,4.35
14299928,61,4.54
14300776,61,4.64
14301624,61,4.64
14302472,61,4.52
14303328,61,4.27
14304176,61,3.78
14305024,61,3.81
14305872,61,4.47
14306728,61,4.74
14307576,61,4.91
14308424,61,4.96
14309272,61,4.93
14310128,61,4.71
14310976,61,4.39
14311824,61,3.78
14312672,61,3.27
14313528,61,4.25
14314376,61,4.47
14315224,61,4.57
14316072,61,4.61
14316928,61,4.47
14317776,61,4.27
14318624,61,3.74
14319480,61,3.74
14320328,61,4.25
14321176,61,4.61
14322024,61,4.81
14322872,61,4.91
14323728,61,4.86
14324576,61,4.71
14325424,61,4.44
14326272,61,3.78
14327128,61,3.71
14327976,61,4.05
14328824,61,4.3
14329672,61,4.44
14330528,61,4.52
14331376,61,4.49
14332224,61,4.32
14333080,61,3.78
14333928,61,3.66
14334776,61,3.98
14335624,61,4.35
14336472,61,4.64
14337328,61,4.81
14338184,61,4.81
14339024,61,4.76
14339872,61,4.57
14340728,61,4.27
14341576,61,3.69
14342424,61,3.56
14343272,61,4.08
14344128,61,4.3
14344976,61,4.39
14345824,61,4.44
14346680,61,4.39
14347528,61,4.2
14348376,61,3.93
14349224,61,3.61
14350072,61,3.64
14350928,61,4.35
14351776,61,4.59
14352624,61,4.71
14353472,61,4.74
14354328,61,4.66
14355176,61,4.47
14356024,61,4.17
14356872,61,3.61
14357728,61,3.39
14358576,61,4.03
14359424,53,4.22
14360280,53,4.32
14361128,53,4.39
14361976,53,4.32
14362824,53,4.15
14363672,53,3.56
14364528,53,3.54
14365376,53,3.98
14366224,53,4.22
14367072,53,4.49
14367928,53,4.64
14368776,53,4.66
14369624,53,4.61
14370472,53,4.44
14371328,53,4.17
14372176,53,3.56
14373024,53,3.52
14373872,53,3.88
14374728,53,4.1
14375576,53,4.22
14376424,53,4.3
14377272,53,4.3
14378136,53,4.17
14378976,53,3.93
14379824,53,3.49
14380680,53,3.52
14381528,53,4
14382376,53,4.32
14383232,53,4.49
14384072,53,4.59
14384928,53,4.57
14385776,53,4.47
14386624,53,4.27
14387472,53,3.86
14388328,53,3.49
14389176,53,3.37
14390024,53,3.91
14390872,53,4.1
14391728,53,4.2
14392576,53,4.25
14393424,53,4.17
14394272,53,4
14395128,53,3.81
14395976,53,3.44
14396824,53,3.44
14397672,53,4.05
14398528,53,4.3
14399376,53,4.44
14400224,53,4.49
14401072,53,4.47
14401928,53,4.37
14402776,53,4.15
14403624,53,3.52
14404472,53,3.39
14405328,53,3.59
14406176,53,3.88
14407024,53,4.03
14407872,53,4.13
14408728,53,4.17
14409576,53,4.1
14410424,53,3.96
14411272,53,3.42
14412128,53,3.34
14412976,53,3.37
14413828,53,3.93
14414672,53,4.2
14415528,53,4.37
14416376,53,4.44
14417224,53,4.39
14418080,53,4.3
14418928,53,4.13
14419776,53,3.86
14420624,53,3.39
14421472,53,3.34
14422328,53,3.74
14423184,53,3.93
14424024,53,4.03
14424872,53,4.08
14425728,53,4.08
14426576,53,3.93
14427424,53,3.74
14428280,53,3.32
14429128,53,3.32
14429976,53,3.71
14430824,53,4
14431680,53,4.22
14432528,53,4.35
14433376,53,4.35
14434224,53,4.3
14435072,53,4.15
14435928,53,3.93
14436776,53,3.32
14437624,53,3.27
14438480,53,3.49
14439328,53,3.76
14440176,53,3.91
14441024,53,3.98
14441872,53,4
14442728,53,3.93
14443576,53,3.81
14444424,53,3.61
14445272,53,3.25
14446128,53,3.25
14446976,53,3.91
14447824,53,3.96
14448680,53,4.15
14449528,53,4.25
14450376,53,4.25
14451224,53,4.2
14452072,53,4.08
14452928,53,3.83
14453776,53,3.25
14454624,53,3.17
14455472,53,3.47
14456328,53,3.69
14457176,53,3.83
14458024,53,3.91
14458872,53,3.93
14459728,53,3.91
14460576,53,3.76
14461424,53,3.56
14462280,53,3.17
14463128,53,3.2
14463976,53,3.59
14464824,53,3.86
14465672,53,4.05
14466528,53,4.15
14467376,53,4.17
14468232,53,4.13
14469080,53,4.03
14469928,53,3.83
14470776,53,3.56
14471624,53,3.17
14472472,53,3.15
14473336,53,3.54
14474176,53,3.69
14475024,53,3.76
14475872,53,3.83
14476728,53,3.83
14477576,53,3.74
14478424,53,3.61
14479280,53,3.15
14480128,53,3.1
14480976,53,3.1
14481824,53,3.61
14482672,53,3.86
14483528,53,4
14484376,53,4.08
14485224,53,4.1
14486072,53,4
14486928,53,3.91
14487776,53,3.69
14488624,53,3.13
14489480,53,3.1
14490328,53,3
14491176,53,3.49
14492024,53,3.64
14492872,53,3.71
14493728,53,3.78
14494576,53,3.76
14495424,53,3.66
14496272,53,3.52
14497128,53,3.32
14497976,53,3.05
14498824,53,3.05
14499680,53,3.59
14500528,53,3.76
14501376,53,3.91
14502224,53,3.98
14503072,53,3.98
14503928,53,3.93
14504776,53,3.83
14505624,53,3.66
14506472,53,3.34
14507328,53,3.05
14508184,53,2.73
14509024,53,3.37
14509880,53,3.52
14510728,53,3.64
14511576,53,3.69
14512424,53,3.69
14513280,53,3.64
14514128,53,3.52
14514976,53,3.3
14515824,53,2.98
14516680,38,2.98
14517528,38,3.34
14518376,38,3.59
14519224,38,3.76
14520072,38,3.88
14520928,38,3.93
14521776,38,3.88
14522624,38,3.81
14523472,38,3.69
14524328,38,3.49
14525176,38,3.03
14526024,38,2.95
14526880,38,2.93
14527728,38,3.34
14528576,38,3.47
14529424,38,3.54
14530272,38,3.61
14531128,38,3.59
14531976,38,3.54
14532824,38,3.42
14533672,38,2.95
14534528,38,2.93
14535376,38,2.93
14536224,38,3.27
14537072,38,3.52
14537928,38,3.69
14538776,38,3.78
14539624,38,3.83
14540472,38,3.81
14541328,38,3.76
14542176,38,3.61
14543024,38,3.44
14543876,38,2.93
14544728,38,2.88
14545576,38,2.83
14546424,38,3.22
14547280,38,3.37
14548128,38,3.44
14548976,38,3.52
14549824,38,3.54
14550680,38,3.49
14551528,38,3.37
14552376,38,3.22
14553232,38,2.88
14554072,38,2.86
14554928,38,2.88
14555776,38,3.34
14556624,38,3.52
14557472,38,3.64
14558328,38,3.71
14559176,38,3.71
14560024,38,3.69
14560872,38,3.61
14561728,38,3.49
14562576,38,3.3
14563424,38,2.86
14564272,38,2.78
14565128,38,3
14565976,38,3.17
14566824,38,3.32
14567672,38,3.39
14568528,38,3.44
14569376,38,3.44
14570224,38,3.39
14571072,38,3.3
14571928,38,3.13
14572776,38,2.81
14573624,38,2.76
14574472,38,2.86
14575328,38,3.25
14576176,38,3.42
14577024,38,3.56
14577872,38,3.64
14578728,38,3.64
14579576,38,3.61
14580424,38,3.54
14581272,38,3.42
14582128,38,3.27
14582976,38,2.88
14583824,38,2.76
14584680,38,2.73
14585528,38,3.05
14586376,38,3.2
14587224,38,3.27
14588072,38,3.3
14588932,38,3.34
14589776,38,3.34
14590624,38,3.25
14591472,38,3.13
14592328,38,2.71
14593176,38,2.71
14594024,38,2.69
14594872,38,3
14595728,38,3.22
14596576,38,3.37
14597424,38,3.47
14598280,38,3.52
14599128,38,3.54
14599976,38,3.52
14600824,38,3.42
14601672,38,3.32
14602528,38,3.15
14603384,38,2.71
14604224,38,2.66
14605072,38,2.61
14605928,38,2.98
14606776,38,3.08
14607624,38,3.17
14608480,38,3.25
14609328,38,3.27
14610176,38,3.22
14611024,38,3.17
14611872,38,3.08
14612728,38,2.93
14613576,38,2.64
14614424,38,2.64
14615272,38,2.69
14616128,38,3.1
14616976,38,3.25
14617824,38,3.34
14618672,38,3.42
14619528,38,3.44
14620376,38,3.44
14621224,38,3.37
14622080,38,3.3
14622928,38,3.15
14623776,38,2.98
14624624,38,2.61
14625472,38,2.59
14626328,38,2.81
14627176,38,2.93
14628024,38,3.05
14628880,38,3.13
14629728,38,3.15
14630576,38,3.17
14631424,38,3.15
14632272,38,3.08
14633128,38,2.95
14633976,38,2.59
14634824,38,2.56
14635680,38,2.56
14636528,38,2.81
14637376,38,2.98
14638232,38,3.15
14639080,38,3.27
14639928,38,3.34
14640776,38,3.34
14641624,38,3.32
14642480,38,3.3
14643328,38,3.2
14644176,38,3.08
14645024,38,2.93
14645872,38,2.56
14646728,38,2.51
14647576,38,2.51
14648424,38,2.81
14649272,38,2.91
14650128,38,3
14650976,38,3.03
14651824,38,3.05
14652680,38,3.08
14653528,38,3.03
14654376,38,2.93
14655224,38,2.83
14656072,38,2.49
14656928,38,2.49
14657776,38,2.49
14658624,38,2.76
14659472,38,2.93
14660328,38,3.08
14661176,38,3.15
14662024,38,3.22
14662872,38,3.25
14663728,38,3.25
14664576,38,3.17
14665424,38,3.1
14666272,38,3
14667128,38,2.86
14667976,38,2.49
14668824,38,2.47
14669680,38,2.39
14670528,38,2.71
14671376,38,2.81
14672224,38,2.88
14673072,38,2.93
14673928,38,2.98
14674776,38,2.98
14675624,38,2.93
14676472,38,2.88
14677328,38,2.78
14678176,38,2.69
14679024,38,2.39
14679872,38,2.42
14680728,38,2.44
14681576,38,2.83
14682424,38,2.91
14683280,38,3
14684128,38,3.08
14684976,38,3.1
14685824,38,3.13
14686672,38,3.1
14687528,38,3.05
14688384,38,2.98
14689224,38,2.88
14690072,38,2.73
14690928,38,2.42
14691776,38,2.34
14692624,38,2.15
14693472,38,2.59
14694328,38,2.71
14695176,38,2.78
14696024,38,2.83
14696872,38,2.88
14697728,38,2.88
14698576,38,2.86
14699424,38,2.81
14700280,38,2.73
14701128,38,2.64
14701976,38,2.32
14702824,38,2.32
14703672,38,2.32
14704528,38,2.56
14705376,38,2.73
14706224,38,2.83
14707072,38,2.93
14707928,38,3
14708776,38,3
14709624,38,3.03
14710472,38,2.98
14711328,38,2.93
14712176,38,2.86
14713024,38,2.76
14713872,38,2.64
14714728,38,2.32
14715576,38,2.29
14716424,38,2.27
14717272,38,2.51
14718128,38,2.59
14718980,38,2.66
14719824,38,2.71
14720672,38,2.73
14721528,38,2.76
14722376,38,2.76
14723224,38,2.71
14724072,38,2.64
14724928,38,2.56
14725776,38,2.25
14726624,38,2.22
14727472,38,2.25
14728328,38,2.39
14729176,38,2.54
14730024,38,2.66
14730872,38,2.76
14731728,38,2.83
14732576,38,2.88
14733432,38,2.88
14734272,38,2.91
14735128,38,2.86
14735976,38,2.81
14736824,38,2.73
14737672,38,2.64
14738528,38,2.51
14739376,38,2.22
14740224,38,2.2
14741072,38,2.12
14741928,38,2.37
14742776,38,2.47
14743624,38,2.56
14744472,38,2.61
14745328,38,2.64
14746176,38,2.64
14747024,38,2.66
14747872,38,2.64
14748728,38,2.56
14749576,38,2.49
14750424,38,2.42
14751272,38,2.17
14752128,38,2.15
14752976,38,2.15
14753824,38,2.15
14754672,38,2.49
14755528,38,2.56
14756376,38,2.66
14757224,38,2.71
14758072,38,2.76
14758928,38,2.76
14759776,38,2.76
14760624,38,2.73
14761472,38,2.71
14762328,38,2.64
14763176,38,2.56
14764024,38,2.44
14764880,38,2.15
14765728,38,2.12
14766576,38,2.1
14767424,38,2.25
14768280,38,2.32
14769128,38,2.42
14769976,38,2.47
14770824,24,2.49
14771672,24,2.54
14772528,24,2.54
14773384,24,2.54
14774224,24,2.51
14775072,24,2.47
14775928,24,2.39
14776776,24,2.27
14777624,24,2.08
14778472,24,2.05
14779328,24,2.05
14780176,24,2.25
14781024,24,2.37
14781880,24,2.47
14782728,24,2.56
14783576,24,2.59
14784424,24,2.64
14785272,24,2.66
14786128,24,2.66
14786976,24,2.64
14787824,24,2.59
14788672,24,2.54
14789528,24,2.47
14790376,24,2.39
14791224,24,2.29
14792072,24,2.03
14792928,24,2.03
14793776,24,2
14794624,24,2.37
14795472,24,2.27
14796328,24,2.32
14797176,24,2.37
14798024,24,2.39
14798872,24,2.42
14799728,24,2.42
14800576,24,2.42
14801424,24,2.39
14802280,24,2.34
14803128,24,2.29
14803976,24,2.17
14804824,24,1.95
14805672,24,1.95
14806528,24,1.95
14807376,24,1.93
14808224,24,2.2
14809072,0,2.27
14809928,0,2.37
14810776,0,2.44
14811624,0,2.47
14812472,0,2.51
14813328,0,2.51
14814176,0,2.51
14815024,0,2.51
14815880,0,2.47
14816728,0,2.42
14817576,0,2.34
14818432,0,2.29
14819272,0,2.08
14820128,0,1.95
14820976,0,1.9
14821824,0,1.9
14822672,0,2.03
14823528,0,2.12
14824376,0,2.17
14825224,0,2.22
14826080,0,2.27
14826928,0,2.29
14827776,0,2.29
14828624,0,2.32
14829472,0,2.32
14830328,0,2.29
14831176,0,2.22
14832024,0,2.17
14832880,0,2.1
14833728,0,1.98
14834576,0,1.88
14835424,0,1.86
14836272,0,1.86
14837128,0,1.93
14837976,0,2.17
14838824,0,2.22
14839672,0,2.29
14840528,0,2.34
14841376,0,2.37
14842224,0,2.37
14843080,0,2.39
14843928,0,2.37
14844776,0,2.37
14845624,0,2.32
14846472,0,2.29
14847328,0,2.22
14848176,0,2.15
14849028,0,2.05
14849872,0,1.86
14850728,0,1.78
14851576,0,1.78
14852424,0,1.9
14853272,0,1.98
14854128,0,2.05
14854976,0,2.1
14855824,0,2.12
14856672,0,2.15
14857528,0,2.17
14858384,0,2.17
14859224,0,2.17
14860072,0,2.17
14860928,0,2.12
